"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"12087",22991,"Morera","02/06/2011 11:02","Alto (> 8 mts)",98,"Grande",-68.8561466012,-32.9004294691,5,"Residencial Sur",2423808.92355,1
"12088",22992,"Paraiso","19/05/2011 17:07","Alto (> 8 mts)",92,"Grande",-68.8559833842,-32.9004313551,5,"Residencial Sur",2423808.92355,0
"12089",22993,"Morera","19/05/2011 17:06","Medio (4 - 8 mts)",66,"Grande",-68.8559337859,-32.900433462,5,"Residencial Sur",2423808.92355,0
"12090",22995,"Fresno europeo","17/06/2011 17:28","Alto (> 8 mts)",48,"Mediano",-68.8571133274,-32.9001290524,5,"Residencial Sur",2423808.92355,0
"12091",22997,"Fresno europeo","17/06/2011 17:24","Medio (4 - 8 mts)",36,"Mediano",-68.8570939251,-32.8998977466,5,"Residencial Sur",2423808.92355,0
"12092",22998,"Paraiso","17/06/2011 17:21","Alto (> 8 mts)",98,"Grande",-68.8570814211,-32.8997637412,5,"Residencial Sur",2423808.92355,0
"12093",22999,"Fresno europeo","17/06/2011 17:20","Alto (> 8 mts)",98,"Grande",-68.857075771,-32.8996879927,5,"Residencial Sur",2423808.92355,0
"12094",23001,"Fresno americano","17/06/2011 17:17","Alto (> 8 mts)",46,"Mediano",-68.8570693449,-32.8994964663,5,"Residencial Sur",2423808.92355,0
"12095",23002,"Morera","24/06/2011 13:30","Alto (> 8 mts)",82,"Grande",-68.8571244636,-32.8994508136,5,"Residencial Sur",2423808.92355,1
"12096",23003,"Morera","24/06/2011 13:32","Medio (4 - 8 mts)",36,"Mediano",-68.857269765,-32.8994542211,5,"Residencial Sur",2423808.92355,0
"12097",23004,"Acacia SP","24/06/2011 13:33","Alto (> 8 mts)",92,"Grande",-68.8574030161,-32.899453155,5,"Residencial Sur",2423808.92355,0
"12098",23005,"Prunas","24/06/2011 13:35","Bajo (2 - 4 mts)",22,"Mediano",-68.8577189175,-32.8994473022,5,"Residencial Sur",2423808.92355,1
"12099",23006,"Acacia SP","24/06/2011 13:39","Alto (> 8 mts)",102,"Grande",-68.8578265062,-32.8994451875,5,"Residencial Sur",2423808.92355,0
"12100",23012,"Olmo comun","17/06/2011 18:30","Medio (4 - 8 mts)",32,"Mediano",-68.8582451296,-32.8997110726,5,"Residencial Sur",2423808.92355,0
"12101",23013,"Olmo comun","17/06/2011 18:28","Medio (4 - 8 mts)",58,"Mediano",-68.8582512409,-32.8997629601,5,"Residencial Sur",2423808.92355,1
"12102",23014,"Morera","17/06/2011 18:27","Alto (> 8 mts)",168,"Grande",-68.858260599,-32.8998366055,5,"Residencial Sur",2423808.92355,0
"12103",23016,"Morera","17/06/2011 18:20","Medio (4 - 8 mts)",48,"Mediano",-68.8582796127,-32.9000506667,5,"Residencial Sur",2423808.92355,0
"12104",23018,"Fresno europeo","17/06/2011 17:58","Muy bajo (1 - 2 mts)",4,"Chico",-68.8582907119,-32.9002344473,5,"Residencial Sur",2423808.92355,0
"12105",23020,"Morera","17/06/2011 17:53","Alto (> 8 mts)",104,"Grande",-68.8582362324,-32.9004008827,5,"Residencial Sur",2423808.92355,0
"12106",23021,"Fresno europeo","17/06/2011 17:49","Bajo (2 - 4 mts)",18,"Chico",-68.8581427258,-32.9004029326,5,"Residencial Sur",2423808.92355,0
"12107",23024,"Fresno europeo","17/06/2011 17:44","Medio (4 - 8 mts)",22,"Mediano",-68.8577727057,-32.9004070297,5,"Residencial Sur",2423808.92355,0
"12108",23025,"Morera","17/06/2011 17:41","Alto (> 8 mts)",38,"Mediano",-68.8576693334,-32.9004072313,5,"Residencial Sur",2423808.92355,0
"12109",23028,"Fresno europeo","17/06/2011 17:32","Alto (> 8 mts)",66,"Grande",-68.8571363364,-32.9003774943,5,"Residencial Sur",2423808.92355,0
"12110",23029,"Morera","10/06/2011 18:42","Bajo (2 - 4 mts)",18,"Chico",-68.8625042991,-32.901643354,5,"Residencial Sur",2423808.92355,0
"12111",23030,"Morera","10/06/2011 18:43","Medio (4 - 8 mts)",42,"Mediano",-68.8624269163,-32.901641195,5,"Residencial Sur",2423808.92355,0
"12112",23031,"Morera","10/06/2011 18:44","Alto (> 8 mts)",82,"Grande",-68.8623428989,-32.9016439879,5,"Residencial Sur",2423808.92355,0
"12113",23033,"Morera","10/06/2011 18:48","Alto (> 8 mts)",92,"Grande",-68.8621756219,-32.9016454556,5,"Residencial Sur",2423808.92355,0
"12114",23034,"Morera","10/06/2011 18:49","Alto (> 8 mts)",56,"Mediano",-68.8620923484,-32.9016469155,5,"Residencial Sur",2423808.92355,0
"12115",23036,"Morera","10/06/2011 18:53","Alto (> 8 mts)",104,"Grande",-68.8619514757,-32.9016462903,5,"Residencial Sur",2423808.92355,0
"12116",23037,"Morera","10/06/2011 18:54","Bajo (2 - 4 mts)",14,"Chico",-68.8618669253,-32.9016481518,5,"Residencial Sur",2423808.92355,0
"12117",23039,"Morera","10/06/2011 18:58","Alto (> 8 mts)",122,"Grande",-68.8616097497,-32.9016518916,5,"Residencial Sur",2423808.92355,0
"12118",23040,"Morera","10/06/2011 18:59","Medio (4 - 8 mts)",36,"Mediano",-68.8614984763,-32.901654597,5,"Residencial Sur",2423808.92355,0
"12119",23041,"Morera","14/06/2011 13:12","Bajo (2 - 4 mts)",10,"Chico",-68.8614276436,-32.9017018573,5,"Residencial Sur",2423808.92355,0
"12120",23042,"Morera","14/06/2011 13:14","Alto (> 8 mts)",102,"Grande",-68.8614366765,-32.9018042091,5,"Residencial Sur",2423808.92355,0
"12121",23043,"Morera","14/06/2011 13:16","Alto (> 8 mts)",88,"Grande",-68.8614468874,-32.9019051196,5,"Residencial Sur",2423808.92355,0
"12122",23044,"Morera","14/06/2011 13:17","Alto (> 8 mts)",86,"Grande",-68.8614499796,-32.901969684,5,"Residencial Sur",2423808.92355,0
"12123",23045,"Morera","14/06/2011 13:19","Alto (> 8 mts)",122,"Grande",-68.8614611106,-32.9020377739,5,"Residencial Sur",2423808.92355,0
"12124",23046,"Caducifolio","14/06/2011 13:22","Bajo (2 - 4 mts)",8,"Chico",-68.8615283545,-32.9020988929,5,"Residencial Sur",2423808.92355,0
"12125",23053,"Acer","14/06/2011 13:31","Medio (4 - 8 mts)",76,"Grande",-68.8622588805,-32.9021308081,5,"Residencial Sur",2423808.92355,0
"12126",23054,"Caducifolio","14/06/2011 13:32","Muy bajo (1 - 2 mts)",8,"Chico",-68.8623235651,-32.902132451,5,"Residencial Sur",2423808.92355,0
"12127",23055,"lamo criollo","14/06/2011 13:34","Muy bajo (1 - 2 mts)",8,"Chico",-68.8623902393,-32.9021345595,5,"Residencial Sur",2423808.92355,0
"12128",23056,"Olmo comun","14/06/2011 13:36","Medio (4 - 8 mts)",66,"Grande",-68.8625242254,-32.9021376752,5,"Residencial Sur",2423808.92355,0
"12129",23057,"Morera","14/06/2011 13:38","Alto (> 8 mts)",98,"Grande",-68.8625969797,-32.902069683,5,"Residencial Sur",2423808.92355,0
"12130",23058,"Morera","14/06/2011 13:39","Alto (> 8 mts)",62,"Grande",-68.8625930805,-32.9020163005,5,"Residencial Sur",2423808.92355,0
"12131",23059,"Morera","14/06/2011 13:40","Alto (> 8 mts)",108,"Grande",-68.8625875539,-32.9019772494,5,"Residencial Sur",2423808.92355,0
"12132",23060,"Morera","14/06/2011 13:42","Alto (> 8 mts)",92,"Grande",-68.8625733863,-32.9018573235,5,"Residencial Sur",2423808.92355,0
"12133",23061,"Morera","14/06/2011 13:44","Alto (> 8 mts)",68,"Grande",-68.8625624772,-32.9017612094,5,"Residencial Sur",2423808.92355,0
"12134",23064,"Morera","17/06/2011 19:34","Alto (> 8 mts)",98,"Grande",-68.8605332694,-32.9016664183,5,"Residencial Sur",2423808.92355,0
"12135",23065,"Pltano","15/06/2011 19:50","Bajo (2 - 4 mts)",10,"Chico",-68.8607331774,-32.9016639207,5,"Residencial Sur",2423808.92355,0
"12136",23067,"Morera","15/06/2011 19:46","Alto (> 8 mts)",132,"Grande",-68.8609903292,-32.9016590826,5,"Residencial Sur",2423808.92355,0
"12137",23068,"Paraiso","15/06/2011 19:45","Medio (4 - 8 mts)",22,"Mediano",-68.8610794724,-32.901659362,5,"Residencial Sur",2423808.92355,0
"12138",23069,"Morera","15/06/2011 19:44","Medio (4 - 8 mts)",42,"Mediano",-68.861158102,-32.9016604529,5,"Residencial Sur",2423808.92355,0
"12139",23070,"Morera","15/06/2011 19:42","Medio (4 - 8 mts)",36,"Mediano",-68.8612465557,-32.9016601093,5,"Residencial Sur",2423808.92355,0
"12140",23073,"Fresno europeo","13/01/2011 14:26","Bajo (2 - 4 mts)",45,"Mediano",-68.8472326951,-32.9014801852,2,"Barrio Civico",2366816.36021,0
"12141",23075,"Morera","19/01/2011 15:37","Alto (> 8 mts)",118,"Grande",-68.8472167832,-32.9012229136,2,"Barrio Civico",2366816.36021,0
"12142",23076,"lamo criollo","19/01/2011 15:31","Alto (> 8 mts)",166,"Grande",-68.8472115953,-32.9011318366,2,"Barrio Civico",2366816.36021,0
"12143",23077,"Fresno europeo","19/01/2011 15:28","Alto (> 8 mts)",210,"Grande",-68.8472067003,-32.9010569002,2,"Barrio Civico",2366816.36021,0
"12144",23078,"Fresno europeo","19/01/2011 15:26","Alto (> 8 mts)",148,"Grande",-68.8472047576,-32.9010055916,2,"Barrio Civico",2366816.36021,0
"12145",23081,"Fresno europeo","17/01/2011 14:31","Alto (> 8 mts)",82,"Grande",-68.847321457,-32.9007058321,2,"Barrio Civico",2366816.36021,0
"12146",23082,"Fresno europeo","19/01/2011 15:04","Alto (> 8 mts)",114,"Grande",-68.8475025434,-32.9007547542,2,"Barrio Civico",2366816.36021,0
"12147",23086,"Paraiso","19/01/2011 14:20","Medio (4 - 8 mts)",114,"Grande",-68.8477908012,-32.9008973588,2,"Barrio Civico",2366816.36021,0
"12148",23087,"Ligustro","19/01/2011 14:22","Bajo (2 - 4 mts)",28,"Mediano",-68.8477903193,-32.9009335385,2,"Barrio Civico",2366816.36021,0
"12149",23088,"Morera","19/01/2011 14:25","Alto (> 8 mts)",190,"Grande",-68.8477917913,-32.9009702743,2,"Barrio Civico",2366816.36021,0
"12150",23089,"Paraiso","19/01/2011 14:31","Medio (4 - 8 mts)",108,"Grande",-68.8477953779,-32.901004918,2,"Barrio Civico",2366816.36021,0
"12151",23091,"Morera","19/01/2011 14:32","Alto (> 8 mts)",194,"Grande",-68.8478058504,-32.9011312999,2,"Barrio Civico",2366816.36021,0
"12152",23092,"Paraiso","19/01/2011 14:36","Alto (> 8 mts)",124,"Grande",-68.8478088884,-32.9012192337,2,"Barrio Civico",2366816.36021,1
"12153",23093,"Paraiso","19/01/2011 14:39","Alto (> 8 mts)",300,"Grande",-68.8478125263,-32.9012482716,2,"Barrio Civico",2366816.36021,0
"12154",23094,"Paraiso","19/01/2011 14:41","Alto (> 8 mts)",184,"Grande",-68.8478183533,-32.9013216609,2,"Barrio Civico",2366816.36021,0
"12155",23095,"Morera","17/01/2011 15:12","Alto (> 8 mts)",184,"Grande",-68.8478194287,-32.9013790999,2,"Barrio Civico",2366816.36021,0
"12156",23097,"Paraiso","19/01/2011 14:43","Alto (> 8 mts)",150,"Grande",-68.8478260731,-32.9014938931,2,"Barrio Civico",2366816.36021,0
"12157",23101,"Morera","19/01/2011 15:49","Alto (> 8 mts)",185,"Grande",-68.8472453786,-32.9017222143,2,"Barrio Civico",2366816.36021,1
"12158",23102,"Morera","19/01/2011 15:51","Alto (> 8 mts)",180,"Grande",-68.8472523506,-32.9017702828,2,"Barrio Civico",2366816.36021,1
"12159",23106,"Morera","17/01/2011 17:05","Medio (4 - 8 mts)",57,"Mediano",-68.8472727672,-32.9021089825,2,"Barrio Civico",2366816.36021,0
"12160",23107,"Paraiso","17/01/2011 17:01","Medio (4 - 8 mts)",43,"Mediano",-68.8472744426,-32.9021915324,2,"Barrio Civico",2366816.36021,0
"12161",23109,"Fresno europeo","17/01/2011 16:52","Alto (> 8 mts)",152,"Grande",-68.8474899898,-32.9022800277,2,"Barrio Civico",2366816.36021,0
"12162",23111,"Fresno europeo","17/01/2011 16:42","Alto (> 8 mts)",190,"Grande",-68.8477570323,-32.9021957746,2,"Barrio Civico",2366816.36021,0
"12163",23113,"Morera","17/01/2011 16:32","Alto (> 8 mts)",230,"Grande",-68.8478557264,-32.9021116769,2,"Barrio Civico",2366816.36021,0
"12164",23115,"Fresno americano","17/01/2011 16:19","Alto (> 8 mts)",104,"Grande",-68.8478471044,-32.90202817,2,"Barrio Civico",2366816.36021,0
"12165",23116,"Fresno europeo","17/01/2011 16:16","Alto (> 8 mts)",124,"Grande",-68.8478466702,-32.9019695596,2,"Barrio Civico",2366816.36021,0
"12166",23117,"Fresno europeo","17/01/2011 16:13","Medio (4 - 8 mts)",66,"Grande",-68.8478405452,-32.9018635134,2,"Barrio Civico",2366816.36021,0
"12167",23118,"Fresno europeo","17/01/2011 16:10","Medio (4 - 8 mts)",110,"Grande",-68.8478332788,-32.9017373582,2,"Barrio Civico",2366816.36021,0
"12168",23119,"Morera","19/01/2011 17:04","Alto (> 8 mts)",92,"Grande",-68.8478553943,-32.9034091486,2,"Barrio Civico",2366816.36021,0
"12169",23120,"Morera","19/01/2011 17:07","Alto (> 8 mts)",130,"Grande",-68.8477806792,-32.9034165444,2,"Barrio Civico",2366816.36021,0
"12170",23121,"Morera","19/01/2011 17:15","Alto (> 8 mts)",118,"Grande",-68.8477205143,-32.9034229299,2,"Barrio Civico",2366816.36021,0
"12171",23126,"Olmo comun","19/01/2011 17:25","Medio (4 - 8 mts)",81,"Grande",-68.8473404237,-32.9034191302,2,"Barrio Civico",2366816.36021,0
"12172",23127,"Olmo comun","11/01/2011 17:42","Bajo (2 - 4 mts)",76,"Grande",-68.8473381017,-32.9033395983,2,"Barrio Civico",2366816.36021,0
"12173",23128,"Olmo comun","10/01/2011 14:49","Medio (4 - 8 mts)",126,"Grande",-68.8473310476,-32.9032770124,2,"Barrio Civico",2366816.36021,0
"12174",23129,"Olmo comun","10/01/2011 14:52","Medio (4 - 8 mts)",117,"Grande",-68.84732422,-32.9032069428,2,"Barrio Civico",2366816.36021,0
"12175",23130,"Olmo comun","10/01/2011 15:12","Alto (> 8 mts)",148,"Grande",-68.8473125381,-32.9029759156,2,"Barrio Civico",2366816.36021,0
"12176",23133,"Olmo comun","21/01/2011 10:33","Alto (> 8 mts)",172,"Grande",-68.8473030087,-32.902647817,2,"Barrio Civico",2366816.36021,0
"12177",23138,"Fresno europeo","21/01/2011 10:22","Alto (> 8 mts)",180,"Grande",-68.8475749835,-32.9023942853,2,"Barrio Civico",2366816.36021,0
"12178",23139,"Fresno europeo","21/01/2011 10:21","Alto (> 8 mts)",170,"Grande",-68.847670738,-32.9023673513,2,"Barrio Civico",2366816.36021,0
"12179",23140,"Fresno europeo","19/01/2011 16:28","Alto (> 8 mts)",98,"Grande",-68.8477168916,-32.9023545133,2,"Barrio Civico",2366816.36021,0
"12180",23141,"Fresno europeo","10/01/2011 19:51","Alto (> 8 mts)",102,"Grande",-68.8477672652,-32.9023372622,2,"Barrio Civico",2366816.36021,0
"12181",23142,"Fresno europeo","19/01/2011 16:31","Medio (4 - 8 mts)",85,"Grande",-68.8478671456,-32.9023689691,2,"Barrio Civico",2366816.36021,0
"12182",23144,"Morera","19/01/2011 16:37","Alto (> 8 mts)",174,"Grande",-68.8478680361,-32.9024764255,2,"Barrio Civico",2366816.36021,1
"12183",23146,"Paraiso","10/01/2011 16:28","Alto (> 8 mts)",138,"Grande",-68.8478681094,-32.9025585695,2,"Barrio Civico",2366816.36021,0
"12184",23147,"Fresno americano","19/01/2011 16:44","Medio (4 - 8 mts)",28,"Mediano",-68.8478721742,-32.9025836946,2,"Barrio Civico",2366816.36021,0
"12185",23148,"Fresno europeo","19/01/2011 16:46","Medio (4 - 8 mts)",68,"Grande",-68.847869903,-32.9026279955,2,"Barrio Civico",2366816.36021,0
"12186",23150,"Fresno europeo","19/01/2011 16:48","Alto (> 8 mts)",112,"Grande",-68.8478801578,-32.9027330512,2,"Barrio Civico",2366816.36021,0
"12187",23151,"Fresno europeo","10/01/2011 16:55","Alto (> 8 mts)",284,"Grande",-68.8479007634,-32.902885772,2,"Barrio Civico",2366816.36021,0
"12188",23156,"Fresno europeo","11/01/2011 18:13","Alto (> 8 mts)",185,"Grande",-68.8479124707,-32.9032448093,2,"Barrio Civico",2366816.36021,0
"12189",23157,"Fresno europeo","11/01/2011 18:11","Alto (> 8 mts)",92,"Grande",-68.8479160012,-32.903305491,2,"Barrio Civico",2366816.36021,0
"12190",23158,"Olmo comun","11/01/2011 18:08","Medio (4 - 8 mts)",97,"Grande",-68.8479223163,-32.9033629427,2,"Barrio Civico",2366816.36021,0
"12191",23160,"Paraiso","19/01/2011 11:49","Alto (> 8 mts)",125,"Grande",-68.8488978925,-32.901599789,2,"Barrio Civico",2366816.36021,0
"12192",23161,"Paraiso","19/01/2011 11:44","Alto (> 8 mts)",118,"Grande",-68.8488604361,-32.9016268846,2,"Barrio Civico",2366816.36021,0
"12193",23165,"Paraiso","19/01/2011 11:33","Alto (> 8 mts)",200,"Grande",-68.8486508016,-32.9017699096,2,"Barrio Civico",2366816.36021,0
"12194",23166,"Paraiso","19/01/2011 11:26","Alto (> 8 mts)",154,"Grande",-68.8485645774,-32.9018129961,2,"Barrio Civico",2366816.36021,0
"12195",23169,"Paraiso","19/01/2011 11:09","Alto (> 8 mts)",130,"Grande",-68.8483565629,-32.9019456531,2,"Barrio Civico",2366816.36021,0
"12196",23170,"Paraiso","19/01/2011 11:05","Alto (> 8 mts)",150,"Grande",-68.848227127,-32.9020057289,2,"Barrio Civico",2366816.36021,0
"12197",23171,"Paraiso","19/01/2011 10:42","Alto (> 8 mts)",200,"Grande",-68.848156736,-32.9020403585,2,"Barrio Civico",2366816.36021,0
"12198",23172,"Paraiso","19/01/2011 10:28","Alto (> 8 mts)",88,"Grande",-68.8479598164,-32.9019972889,2,"Barrio Civico",2366816.36021,0
"12199",23173,"Paraiso","19/01/2011 10:25","Alto (> 8 mts)",180,"Grande",-68.8479590787,-32.9019285793,2,"Barrio Civico",2366816.36021,0
"12200",23182,"Paraiso","19/01/2011 09:51","Alto (> 8 mts)",118,"Grande",-68.8479300012,-32.9013055663,2,"Barrio Civico",2366816.36021,0
"12201",23186,"Paraiso","19/01/2011 09:34","Medio (4 - 8 mts)",145,"Grande",-68.8479154657,-32.9010547887,2,"Barrio Civico",2366816.36021,0
"12202",23187,"Morera","18/01/2011 13:11","Alto (> 8 mts)",180,"Grande",-68.8480319167,-32.9008992084,2,"Barrio Civico",2366816.36021,0
"12203",23189,"Fresno americano","18/01/2011 13:09","Medio (4 - 8 mts)",35,"Mediano",-68.8481135124,-32.9009373589,2,"Barrio Civico",2366816.36021,0
"12204",23190,"Morera","18/01/2011 13:07","Alto (> 8 mts)",150,"Grande",-68.8481944806,-32.9009674835,2,"Barrio Civico",2366816.36021,1
"12205",23191,"Morera","18/01/2011 12:57","Alto (> 8 mts)",120,"Grande",-68.8482548335,-32.900989558,2,"Barrio Civico",2366816.36021,0
"12206",23193,"Morera","18/01/2011 12:49","Alto (> 8 mts)",150,"Grande",-68.8483871673,-32.901047066,2,"Barrio Civico",2366816.36021,0
"12207",23195,"Paraiso","18/01/2011 12:42","Medio (4 - 8 mts)",120,"Grande",-68.8485047537,-32.9011030231,2,"Barrio Civico",2366816.36021,0
"12208",23196,"Paraiso","18/01/2011 12:37","Medio (4 - 8 mts)",120,"Grande",-68.8485296424,-32.9011122505,2,"Barrio Civico",2366816.36021,0
"12209",23197,"Paraiso","18/01/2011 12:34","Medio (4 - 8 mts)",130,"Grande",-68.8485844343,-32.9011362117,2,"Barrio Civico",2366816.36021,0
"12210",23200,"Paraiso","18/01/2011 12:09","Alto (> 8 mts)",120,"Grande",-68.8488062263,-32.9012601919,2,"Barrio Civico",2366816.36021,0
"12211",23204,"Perenne","24/01/2011 09:28","Muy bajo (1 - 2 mts)",28,"Mediano",-68.851151282,-32.9019816525,2,"Barrio Civico",2366816.36021,0
"12212",23206,"Morera","24/01/2011 09:34","Medio (4 - 8 mts)",110,"Grande",-68.8511341517,-32.9018197355,2,"Barrio Civico",2366816.36021,0
"12213",23207,"Morera","24/01/2011 09:37","Alto (> 8 mts)",110,"Grande",-68.8511307619,-32.9017886664,2,"Barrio Civico",2366816.36021,0
"12214",23209,"Morera","24/01/2011 09:47","Alto (> 8 mts)",80,"Grande",-68.851120749,-32.9017041662,2,"Barrio Civico",2366816.36021,0
"12215",23210,"Prunas","24/01/2011 09:49","Medio (4 - 8 mts)",36,"Mediano",-68.8511131461,-32.901648613,2,"Barrio Civico",2366816.36021,0
"12216",23219,"Tilo","24/01/2011 10:14","Alto (> 8 mts)",80,"Grande",-68.8512256068,-32.9013834697,2,"Barrio Civico",2366816.36021,0
"12217",23220,"Tilo","24/01/2011 10:17","Alto (> 8 mts)",116,"Grande",-68.8512727453,-32.9013825339,2,"Barrio Civico",2366816.36021,0
"12218",23222,"Morera","24/01/2011 10:28","Alto (> 8 mts)",111,"Grande",-68.8513745149,-32.9013743594,2,"Barrio Civico",2366816.36021,0
"12219",23223,"Morera","24/01/2011 10:38","Alto (> 8 mts)",180,"Grande",-68.851338422,-32.901373403,2,"Barrio Civico",2366816.36021,0
"12220",23225,"Fresno americano","24/01/2011 11:21","Alto (> 8 mts)",108,"Grande",-68.8514844681,-32.9015222391,2,"Barrio Civico",2366816.36021,0
"12221",23228,"Paraiso","24/01/2011 11:33","Alto (> 8 mts)",132,"Grande",-68.8514952701,-32.9016054644,2,"Barrio Civico",2366816.36021,1
"12222",23229,"Morera","24/01/2011 11:39","Alto (> 8 mts)",56,"Mediano",-68.8515082428,-32.9016964955,2,"Barrio Civico",2366816.36021,1
"12223",23232,"Morera","31/01/2012 18:05","Medio (4 - 8 mts)",140,"Grande",-68.8518721601,-32.9020275029,2,"Barrio Civico",2366816.36021,1
"12224",23233,"Morera","31/01/2012 17:59","Bajo (2 - 4 mts)",80,"Grande",-68.8518666182,-32.9019535578,2,"Barrio Civico",2366816.36021,1
"12225",23234,"Acer","31/01/2012 17:57","Bajo (2 - 4 mts)",60,"Mediano",-68.8518611343,-32.9019089176,2,"Barrio Civico",2366816.36021,0
"12226",23240,"Morera","31/01/2012 17:27","Medio (4 - 8 mts)",160,"Grande",-68.8522692908,-32.901776065,2,"Barrio Civico",2366816.36021,1
"12227",23241,"Morera","31/01/2012 17:23","Medio (4 - 8 mts)",140,"Grande",-68.8523282924,-32.9017760445,2,"Barrio Civico",2366816.36021,0
"12228",23242,"Jacarand","31/01/2012 17:21","Bajo (2 - 4 mts)",26,"Mediano",-68.8524174946,-32.9017724231,2,"Barrio Civico",2366816.36021,0
"12229",23243,"Morera","31/01/2012 17:15","Bajo (2 - 4 mts)",20,"Chico",-68.8526186589,-32.9017705919,2,"Barrio Civico",2366816.36021,0
"12230",23245,"Morera","30/01/2012 17:44","Medio (4 - 8 mts)",110,"Grande",-68.8527599487,-32.9020379291,2,"Barrio Civico",2366816.36021,0
"12231",23246,"Morera","30/01/2012 17:39","Medio (4 - 8 mts)",170,"Grande",-68.8527674536,-32.9021533543,2,"Barrio Civico",2366816.36021,0
"12232",23247,"Morera","27/01/2012 13:03","Medio (4 - 8 mts)",90,"Grande",-68.8526909335,-32.9016300135,2,"Barrio Civico",2366816.36021,0
"12233",23248,"Morera","27/01/2012 13:01","Medio (4 - 8 mts)",120,"Grande",-68.8526317156,-32.9016308932,2,"Barrio Civico",2366816.36021,0
"12234",23250,"Morera","27/01/2012 12:47","Medio (4 - 8 mts)",124,"Grande",-68.8522386519,-32.9016330027,2,"Barrio Civico",2366816.36021,0
